tF_wis_h1,tF_cov95_h1,tS_wis_h1,tS_cov95_h1,tF_wis_h2,tF_cov95_h2,tS_wis_h2,tS_cov95_h2,tF_wis_h3,tF_cov95_h3,tS_wis_h3,tS_cov95_h3,tF_wis_h4,tF_cov95_h4,tS_wis_h4,tS_cov95_h4,n_full,n_strict,region,baseline,seed
0.2072732599469719,0.9688715953307393,0.23289994669937175,0.9463087248322147,0.3582730866113715,0.9377431906614786,0.3917764104001461,0.9060402684563759,0.4546986051617178,0.9221789883268483,0.47957681811891206,0.9328859060402684,0.5452416884700639,0.8443579766536965,0.5549623343485731,0.8657718120805369,257,149,hhs4,cg_mamba,456
0.1850941805045304,0.9649805447470817,0.21864011846752318,0.9395973154362416,0.32640347137653386,0.9494163424124513,0.37765576472349577,0.912751677852349,0.4200864149327081,0.933852140077821,0.4721254157742618,0.9060402684563759,0.5068713688884716,0.8793774319066148,0.5545201421839409,0.8859060402684564,257,149,hhs4,cg_mamba,789
0.18502348018457493,0.9688715953307393,0.2167713024423313,0.9463087248322147,0.3227105865474892,0.9299610894941635,0.3690809761387307,0.912751677852349,0.40980079465869307,0.9416342412451362,0.4454360748124093,0.9463087248322147,0.49286609443910157,0.8715953307392996,0.521848812564035,0.8657718120805369,257,149,hhs4,cg_mamba,1024
0.1347297371509237,0.9448818897637795,0.15184509930838763,0.9261744966442953,0.2471551549156408,0.937007874015748,0.27726610001362867,0.9194630872483222,0.3337341456537271,0.9251968503937008,0.3776818117931364,0.912751677852349,0.41840101494327897,0.889763779527559,0.47724758462778183,0.8926174496644296,254,149,hhs5,dlinear,-1
0.13832062904453948,0.8818897637795275,0.13467728636166698,0.9194630872483222,0.2268096880377072,0.9330708661417323,0.2324332257625732,0.9328859060402684,0.2914361749405045,0.937007874015748,0.28503767951582404,0.9395973154362416,0.34839156801735116,0.905511811023622,0.30729930063486777,0.912751677852349,254,149,hhs5,lstm,42
0.1278893212819159,0.889763779527559,0.12241714136579013,0.9194630872483222,0.20128890632106192,0.9409448818897638,0.1951165671343941,0.9395973154362416,0.25425204382826005,0.9488188976377953,0.2342950577946538,0.9463087248322147,0.30893184591242173,0.952755905511811,0.2617161772298486,0.9731543624161074,254,149,hhs5,lstm,123
0.14170502778928012,0.8858267716535433,0.14327774861168383,0.912751677852349,0.22103472738338806,0.9409448818897638,0.22643031354280507,0.9328859060402684,0.2787865698261216,0.9409448818897638,0.28372254567610766,0.9328859060402684,0.3402977212513997,0.9330708661417323,0.3279230730459133,0.9463087248322147,254,149,hhs5,lstm,456
0.15581561340012362,0.9291338582677166,0.16009403256427138,0.9463087248322147,0.24431872418932143,0.9488188976377953,0.24370896505244938,0.9395973154362416,0.2927868200410991,0.952755905511811,0.28431480065630615,0.9530201342281879,0.3477492169347253,0.952755905511811,0.3214006156713059,0.959731543624161,254,149,hhs5,lstm,789
0.1678259183392436,0.8937007874015748,0.1591495964603001,0.9463087248322147,0.2416774900725524,0.8976377952755905,0.2460284560116862,0.9261744966442953,0.2846330408459039,0.8740157480314961,0.2893880320840599,0.912751677852349,0.3276579140030948,0.8543307086614174,0.3271796131879961,0.912751677852349,254,149,hhs5,lstm,1024
0.16834854048027806,0.9448818897637795,0.17221674077311394,0.912751677852349,0.24339655241153754,0.9212598425196851,0.24875193010931093,0.9060402684563759,0.284119618591942,0.9173228346456693,0.29998592685970477,0.9194630872483222,0.33067197608813814,0.9015748031496063,0.33619519188958474,0.912751677852349,254,149,hhs5,vanilla_mamba,42
0.179858051796948,0.9488188976377953,0.19750981917626875,0.9261744966442953,0.24449977460262406,0.9448818897637795,0.26110683193796824,0.9261744966442953,0.29219405633090617,0.9566929133858267,0.29929881959835547,0.9463087248322147,0.33407160945008385,0.9094488188976378,0.3345132696838326,0.912751677852349,254,149,hhs5,vanilla_mamba,123
0.17401985460729374,0.9409448818897638,0.19146645133046997,0.9194630872483222,0.2356377224996074,0.9448818897637795,0.2556592829468769,0.9261744966442953,0.28683667614286323,0.9645669291338582,0.3003730923587909,0.959731543624161,0.31869551898977394,0.9448818897637795,0.3247421043076414,0.9328859060402684,254,149,hhs5,vanilla_mamba,456
0.20061077711494943,0.889763779527559,0.18737978792005014,0.8791946308724832,0.3114196169667906,0.9094488188976378,0.2752654349104035,0.9261744966442953,0.39566267286531,0.9094488188976378,0.33554088751191513,0.9261744966442953,0.4332423321072967,0.8818897637795275,0.36662477717730213,0.9060402684563759,254,149,hhs5,vanilla_mamba,789
0.1581657296336702,0.9409448818897638,0.18283866903355664,0.912751677852349,0.252891451244012,0.9330708661417323,0.2793515125804417,0.9060402684563759,0.32535244613562986,0.9212598425196851,0.3495874965599785,0.9194630872483222,0.36366322974887483,0.8818897637795275,0.37199105585241204,0.9060402684563759,254,149,hhs5,vanilla_mamba,1024
0.22834025460884252,0.8503937007874016,0.25118198805055486,0.8389261744966443,0.3215028144137019,0.8937007874015748,0.37291287350578156,0.8523489932885906,0.3777652869117578,0.9015748031496063,0.4430289857920466,0.8456375838926175,0.4291932847834046,0.905511811023622,0.5053861726844001,0.8456375838926175,254,149,hhs5,patchtst,42
0.20342349290786457,0.8740157480314961,0.21227476885659693,0.87248322147651,0.25648224659226365,0.9173228346456693,0.287989869820543,0.8791946308724832,0.301695989500607,0.9409448818897638,0.3375996304863578,0.8993288590604027,0.3405479416605719,0.9291338582677166,0.38759637801930213,0.8859060402684564,254,149,hhs5,patchtst,123
0.22809468097671837,0.8740157480314961,0.24957821311032613,0.8322147651006712,0.3005876833120023,0.8937007874015748,0.3478936774346232,0.8590604026845637,0.3488080551588986,0.9094488188976378,0.40851640978202974,0.8456375838926175,0.38325711652690025,0.9015748031496063,0.45071523007231534,0.8389261744966443,254,149,hhs5,patchtst,456
0.20600304676437617,0.8818897637795275,0.21361885966188468,0.8523489932885906,0.25114970938718456,0.9212598425196851,0.2655374217801048,0.8791946308724832,0.2905642577004266,0.9094488188976378,0.31943839010098174,0.8657718120805369,0.33698582363279367,0.9291338582677166,0.3587545749194119,0.8993288590604027,254,149,hhs5,patchtst,789
0.1751677953070003,0.9488188976377953,0.1746117393700489,0.9328859060402684,0.24586393761565972,0.9724409448818898,0.2750752111337777,0.9530201342281879,0.2909682375032627,0.9566929133858267,0.32302063383824814,0.9395973154362416,0.3194767977637492,0.9645669291338582,0.3708121007481308,0.9395973154362416,254,149,hhs5,patchtst,1024
0.1287637246564104,0.9260700389105059,0.15791628248891285,0.8993288590604027,0.2280780924230026,0.914396887159533,0.2828770943624408,0.8926174496644296,0.3030879799100969,0.9299610894941635,0.3811021250604161,0.912751677852349,0.37878425677555577,0.9105058365758755,0.47785071240243016,0.8926174496644296,257,149,hhs5,cg_mamba,42
0.13392960955761932,0.9299610894941635,0.16458940516498222,0.9060402684563759,0.23349346227622905,0.914396887159533,0.29015615952529183,0.8859060402684564,0.3136735717725561,0.9182879377431906,0.3914736994430773,0.8926174496644296,0.3765066640699633,0.9027237354085603,0.46898479217928457,0.87248322147651,257,149,hhs5,cg_mamba,123
0.13452212966396995,0.933852140077821,0.1576676148824947,0.9194630872483222,0.22729585049605022,0.9027237354085603,0.2640834276386869,0.8791946308724832,0.29732721744383495,0.8988326848249028,0.3495169623617539,0.87248322147651,0.3524159750894883,0.8871595330739299,0.4205986668723777,0.8590604026845637,257,149,hhs5,cg_mamba,456
0.13155196882855802,0.9221789883268483,0.15867747841889782,0.8926174496644296,0.23649905995496184,0.914396887159533,0.28215534804328973,0.8926174496644296,0.31480315880171655,0.914396887159533,0.3733869952615002,0.8926174496644296,0.38864781967057044,0.8910505836575876,0.46222275391290074,0.8926174496644296,257,149,hhs5,cg_mamba,789
0.13043252571178912,0.9455252918287937,0.15978084500641646,0.9261744966442953,0.22448072690114038,0.9105058365758755,0.27240012273219344,0.8859060402684564,0.2911168338716335,0.9221789883268483,0.3506316987701662,0.8993288590604027,0.356173167303061,0.8910505836575876,0.4314511968326723,0.8590604026845637,257,149,hhs5,cg_mamba,1024
0.24159859268506798,0.984251968503937,0.2441494262373834,0.9865771812080537,0.41864321519179337,0.968503937007874,0.3796770958457749,0.9798657718120806,0.5664218428935757,0.9409448818897638,0.4930816324685616,0.9463087248322147,0.6774537878611016,0.937007874015748,0.5426800656384617,0.9664429530201343,254,149,hhs6,dlinear,-1
0.28851522011177577,0.9251968503937008,0.2985854524789189,0.9328859060402684,0.4752506100224666,0.9645669291338582,0.4832404657164273,0.9865771812080537,0.6128915931860622,0.9212598425196851,0.6012579149497904,0.9395973154362416,0.7407927594285344,0.9173228346456693,0.7031386350634714,0.9395973154362416,254,149,hhs6,lstm,42
0.27307307553772464,0.9921259842519685,0.2821022671598145,0.9932885906040269,0.4579496006991552,0.9921259842519685,0.46205897572894233,1.0,0.6159308703345182,0.9881889763779528,0.6065199937771472,0.9932885906040269,0.7651573212665732,0.9803149606299213,0.7222995381853496,1.0,254,149,hhs6,lstm,123
0.33505334798263037,0.9251968503937008,0.34171339287568614,0.9395973154362416,0.518452510647298,0.9330708661417323,0.5162175814114673,0.9395973154362416,0.6967720586318497,0.9094488188976378,0.666624588853181,0.9395973154362416,0.7976246568838947,0.9330708661417323,0.7379603837340334,0.959731543624161,254,149,hhs6,lstm,456
0.34517632143761423,0.9803149606299213,0.34581731645131625,0.9865771812080537,0.5105995187225403,0.984251968503937,0.49071164508368914,0.9932885906040269,0.6386423691573446,0.9763779527559056,0.5951468396002887,0.9932885906040269,0.7503463133258098,0.9724409448818898,0.6613533810506376,1.0,254,149,hhs6,lstm,789
0.2835599130434484,0.9488188976377953,0.2688268458717869,0.9798657718120806,0.47538274778212275,0.9251968503937008,0.45647033466754044,0.959731543624161,0.6329061971679506,0.8858267716535433,0.5969493515656459,0.9395973154362416,0.7544431377485121,0.8582677165354331,0.6938687887966648,0.9395973154362416,254,149,hhs6,lstm,1024
0.3870757891482718,0.9448818897637795,0.40828958474231414,0.9463087248322147,0.493690271564144,0.952755905511811,0.4711381914353193,0.9664429530201343,0.625302393617931,0.9133858267716536,0.5809215997379832,0.9395973154362416,0.7268664604839767,0.9409448818897638,0.6630421691072876,0.9664429530201343,254,149,hhs6,vanilla_mamba,42
0.36242559694231125,0.968503937007874,0.38350458857554076,0.9664429530201343,0.4996864212448591,0.9724409448818898,0.49383911756491355,0.9865771812080537,0.654585633928284,0.9173228346456693,0.6089910178086994,0.9395973154362416,0.8012212701062026,0.9212598425196851,0.7240853848766476,0.959731543624161,254,149,hhs6,vanilla_mamba,123
0.37105894255363897,0.9803149606299213,0.38750941111115844,0.9865771812080537,0.4943595276245903,0.9763779527559056,0.47966485021489513,0.9865771812080537,0.666277514916999,0.9173228346456693,0.5853749609417751,0.959731543624161,0.7698883651933193,0.9133858267716536,0.6596834063361725,0.9731543624161074,254,149,hhs6,vanilla_mamba,456
0.3549485015439081,0.9133858267716536,0.3549447514985153,0.9194630872483222,0.5356637748458374,0.905511811023622,0.48264497880415563,0.9395973154362416,0.7624261615322235,0.8543307086614174,0.6458367522318841,0.9395973154362416,0.9181026442836422,0.8740157480314961,0.7852718462852731,0.9395973154362416,254,149,hhs6,vanilla_mamba,789
0.3532666224017115,0.9763779527559056,0.38142796609209667,0.9664429530201343,0.5226682489540859,0.937007874015748,0.5102537989146851,0.9463087248322147,0.6558403418588515,0.9173228346456693,0.5966632785895696,0.9328859060402684,0.7467779678739358,0.8976377952755905,0.6593062926862672,0.9463087248322147,254,149,hhs6,vanilla_mamba,1024
0.40213439760627806,0.8385826771653543,0.375751843526875,0.8926174496644296,0.5127676697864086,0.9094488188976378,0.5233545539647066,0.9328859060402684,0.597151816021801,0.9409448818897638,0.6184997645448291,0.8993288590604027,0.7138024082209471,0.8937007874015748,0.7310537413210003,0.9194630872483222,254,149,hhs6,patchtst,42
0.41355036504527426,0.7913385826771654,0.3720050436094759,0.8523489932885906,0.46402673853473275,0.8858267716535433,0.4809572965658875,0.8926174496644296,0.5454826464999646,0.9173228346456693,0.5673049599779557,0.8657718120805369,0.6036884174208809,0.8937007874015748,0.6165460644561264,0.8456375838926175,254,149,hhs6,patchtst,123
0.41176804097413683,0.8976377952755905,0.39178880565703483,0.8993288590604027,0.5274423959809811,0.8661417322834646,0.5408239332774948,0.8523489932885906,0.5901324587211246,0.9133858267716536,0.6211776158286982,0.8657718120805369,0.6378961648906706,0.9133858267716536,0.6697779452587916,0.8590604026845637,254,149,hhs6,patchtst,456
0.40258842110594517,0.905511811023622,0.3856059818673381,0.9060402684563759,0.497373130539316,0.937007874015748,0.5102156496323356,0.9060402684563759,0.539772804500309,0.9803149606299213,0.5533032923458818,0.9664429530201343,0.5934621643421648,0.968503937007874,0.5704508255012315,0.9530201342281879,254,149,hhs6,patchtst,789
0.3528593916207579,0.9409448818897638,0.3338918162082703,0.912751677852349,0.44247977386428533,0.9566929133858267,0.45360573346311217,0.9261744966442953,0.51580894781895,0.9606299212598425,0.5261543662100827,0.9328859060402684,0.5163540597483733,0.968503937007874,0.5177672241277782,0.959731543624161,254,149,hhs6,patchtst,1024
0.2419783880718716,0.9727626459143969,0.27934050465535565,0.959731543624161,0.3930177625443528,0.9883268482490273,0.45817459316700604,0.9798657718120806,0.5036775315429453,0.9883268482490273,0.5806436899781288,0.9798657718120806,0.5969938545586836,0.9922178988326849,0.676130866247745,0.9865771812080537,257,149,hhs6,cg_mamba,42
0.223411195246503,0.9766536964980544,0.2598914093972558,0.9664429530201343,0.35591816261080034,0.9883268482490273,0.42330014747169303,0.9798657718120806,0.46511013702095205,0.9883268482490273,0.5518986009088194,0.9798657718120806,0.5390318850774747,0.9922178988326849,0.6297713608703485,0.9865771812080537,257,149,hhs6,cg_mamba,123
0.23124675360547506,0.9766536964980544,0.2666714384013473,0.9664429530201343,0.3782573383358284,0.9883268482490273,0.4416984751498478,0.9798657718120806,0.48173697912582625,0.9883268482490273,0.5526000962662158,0.9798657718120806,0.558596951311179,0.9922178988326849,0.6253681038305329,0.9865771812080537,257,149,hhs6,cg_mamba,456
0.2318837048223459,0.9727626459143969,0.2680996520798479,0.959731543624161,0.38095612187524164,0.9883268482490273,0.445445942633038,0.9798657718120806,0.49379069284069127,0.9883268482490273,0.5694347839654442,0.9798657718120806,0.5718987645627432,0.9922178988326849,0.6450450650925118,0.9865771812080537,257,149,hhs6,cg_mamba,789
0.22382298235685913,0.9766536964980544,0.2579876567634809,0.9664429530201343,0.3596445686057849,0.9883268482490273,0.419983492759732,0.9798657718120806,0.4564597472142774,0.9883268482490273,0.5276171143378467,0.9798657718120806,0.5278860940369421,0.9922178988326849,0.6041716143185238,0.9865771812080537,257,149,hhs6,cg_mamba,1024
0.17742849788952694,0.968503937007874,0.18992551419957687,0.959731543624161,0.29478665241182134,0.9645669291338582,0.3245175307010849,0.9395973154362416,0.3831605495225761,0.9251968503937008,0.4175732620816225,0.8993288590604027,0.4455910700389878,0.9330708661417323,0.4769726155462474,0.8993288590604027,254,149,hhs7,dlinear,-1
0.17862402315902265,0.968503937007874,0.19658162931629888,0.959731543624161,0.27285921243117434,0.9566929133858267,0.3035601991321058,0.9328859060402684,0.35544513100310277,0.9448818897637795,0.3811817411096224,0.9328859060402684,0.4349266619228218,0.9173228346456693,0.43220268450875465,0.9328859060402684,254,149,hhs7,lstm,42
0.17058545609425435,0.9763779527559056,0.18404572777073577,0.9664429530201343,0.24213446157708762,0.968503937007874,0.272071875561519,0.9530201342281879,0.300489866841049,0.9409448818897638,0.3243641271390619,0.9261744966442953,0.3578302542063634,0.9133858267716536,0.35820485986365197,0.9530201342281879,254,149,hhs7,lstm,123
0.1841083051135955,0.968503937007874,0.20768342349893062,0.9530201342281879,0.2711778854334009,0.968503937007874,0.31080639438315893,0.9463087248322147,0.3323082964350083,0.9606299212598425,0.37035361669591926,0.9463087248322147,0.395234518762866,0.968503937007874,0.41376661799333336,0.9664429530201343,254,149,hhs7,lstm,456
0.18958535516234837,0.9330708661417323,0.21011796411331865,0.9328859060402684,0.2728092247286376,0.905511811023622,0.3056779961387058,0.9328859060402684,0.32325282317008164,0.952755905511811,0.3628569702218291,0.9395973154362416,0.37385148845150246,0.9566929133858267,0.40080713924150185,0.9530201342281879,254,149,hhs7,lstm,789
0.20305902972914455,0.9448818897637795,0.2078286856085405,0.9731543624161074,0.2836733809761556,0.952755905511811,0.30701841317992634,0.9395973154362416,0.3492287959913859,0.889763779527559,0.37267024394609166,0.912751677852349,0.410640223287485,0.8976377952755905,0.4247222466361204,0.9530201342281879,254,149,hhs7,lstm,1024
0.21601338472494835,0.9724409448818898,0.22812109671719125,0.959731543624161,0.29905217776339643,0.9566929133858267,0.31633660529647795,0.9395973154362416,0.3764698493779881,0.9448818897637795,0.39148387197965,0.9395973154362416,0.46320731010942034,0.9488188976377953,0.4778410946166554,0.9395973154362416,254,149,hhs7,vanilla_mamba,42
0.2271360905385895,0.984251968503937,0.24872779916447765,0.9731543624161074,0.2745304922753659,0.9724409448818898,0.3103576329633,0.9530201342281879,0.33476627888737304,0.9645669291338582,0.3729033613593789,0.9463087248322147,0.4034172611215124,0.9566929133858267,0.427114966943775,0.9463087248322147,254,149,hhs7,vanilla_mamba,123
0.21213078504588,0.968503937007874,0.23562626348126706,0.959731543624161,0.2700283765236534,0.9803149606299213,0.307014943189396,0.9664429530201343,0.3540585188768363,0.968503937007874,0.39034903320195435,0.9530201342281879,0.41000346546342614,0.968503937007874,0.43687978246605164,0.9530201342281879,254,149,hhs7,vanilla_mamba,456
0.18492383684235317,0.9960629921259843,0.19392562257180507,0.9932885906040269,0.2855388838378606,0.968503937007874,0.2968500706151542,0.9530201342281879,0.369174646915469,0.9409448818897638,0.36529433553408697,0.9261744966442953,0.41262759943807376,0.9291338582677166,0.40386139591115927,0.9328859060402684,254,149,hhs7,vanilla_mamba,789
0.21879150273036682,0.984251968503937,0.23998897199366007,0.9731543624161074,0.3024365975214743,0.9763779527559056,0.3358342605236733,0.959731543624161,0.3813470352554828,0.9606299212598425,0.4228234759021897,0.9463087248322147,0.4341459201559306,0.9488188976377953,0.45990032810167775,0.9261744966442953,254,149,hhs7,vanilla_mamba,1024
0.22011500206907617,0.952755905511811,0.24506628571028607,0.9463087248322147,0.3054835267940958,0.9448818897637795,0.3549476444716437,0.912751677852349,0.3598786676042651,0.9015748031496063,0.40539010184479074,0.9060402684563759,0.439556065639295,0.9251968503937008,0.46196948132895893,0.9328859060402684,254,149,hhs7,patchtst,42
0.21459851472101374,0.937007874015748,0.21723613134376923,0.9530201342281879,0.2722118352794305,0.9566929133858267,0.28424443426767615,0.9328859060402684,0.3273962725440618,0.937007874015748,0.3222843739679229,0.9194630872483222,0.38272991183588256,0.937007874015748,0.3494108533448575,0.9261744966442953,254,149,hhs7,patchtst,123
0.22399475425711385,0.9606299212598425,0.23400273549339606,0.9530201342281879,0.29303730171696346,0.9645669291338582,0.31753357392205367,0.9530201342281879,0.3409457612369685,0.9251968503937008,0.3647805812347371,0.9395973154362416,0.38523151522617055,0.905511811023622,0.4038725951506197,0.9395973154362416,254,149,hhs7,patchtst,456
0.21708352797926275,0.9645669291338582,0.22488866732293802,0.9395973154362416,0.28696989568111575,0.9645669291338582,0.29189450380832893,0.9530201342281879,0.33377998269445946,0.9488188976377953,0.3353520112812722,0.9463087248322147,0.37840384820061695,0.9409448818897638,0.3569974649060938,0.959731543624161,254,149,hhs7,patchtst,789
0.2048934503527359,0.9724409448818898,0.19103745915861722,0.959731543624161,0.30869602926461487,0.9724409448818898,0.3226164382167552,0.9530201342281879,0.358475512950846,0.9606299212598425,0.3779595764390334,0.9395973154362416,0.3857739041496744,0.9645669291338582,0.3815145007750151,0.9463087248322147,254,149,hhs7,patchtst,1024
0.16229495755790205,0.9727626459143969,0.18826345311238152,0.959731543624161,0.2737910825738859,0.9688715953307393,0.322658686854751,0.9463087248322147,0.3466852696986054,0.9610894941634242,0.4108715292350309,0.9328859060402684,0.4252071121169375,0.9610894941634242,0.4958119574886331,0.9328859060402684,257,149,hhs7,cg_mamba,42
0.16180791736304126,0.9766536964980544,0.1903396787389187,0.959731543624161,0.26659051704647363,0.9727626459143969,0.3241292380050172,0.9530201342281879,0.34623743508296,0.9571984435797666,0.4266991557391596,0.9261744966442953,0.42044570051237373,0.9649805447470817,0.5061909545947868,0.9395973154362416,257,149,hhs7,cg_mamba,123
0.15781189818203636,0.9766536964980544,0.18086786986841794,0.959731543624161,0.25289509713273794,0.9727626459143969,0.29852828337613635,0.9530201342281879,0.3242365126354903,0.9649805447470817,0.3805478043420998,0.9395973154362416,0.3865463383372396,0.9649805447470817,0.45259404929943925,0.9395973154362416,257,149,hhs7,cg_mamba,456
0.1597541949711981,0.9727626459143969,0.1863725061010983,0.959731543624161,0.26028650164832856,0.980544747081712,0.30899180739489607,0.9664429530201343,0.33373594944935375,0.9649805447470817,0.39556151760386027,0.9395973154362416,0.4047368336744712,0.9649805447470817,0.4734672035508336,0.9395973154362416,257,149,hhs7,cg_mamba,789
0.16088844313706907,0.9766536964980544,0.18892248970228928,0.959731543624161,0.26351546754500244,0.9727626459143969,0.3180782590713902,0.9530201342281879,0.33694805906646863,0.9688715953307393,0.4035657163926901,0.9463087248322147,0.4147193683284612,0.9610894941634242,0.49469282503997436,0.9328859060402684,257,149,hhs7,cg_mamba,1024
0.1731334954028455,0.9645669291338582,0.17325691610607735,0.9664429530201343,0.3141210461983808,0.9488188976377953,0.29376295049191403,0.9463087248322147,0.4265192756989553,0.9173228346456693,0.3855462873101762,0.9328859060402684,0.5377722533581899,0.905511811023622,0.47097638047172635,0.9194630872483222,254,149,hhs8,dlinear,-1
0.17186669558878273,0.9448818897637795,0.14773485922746993,0.9530201342281879,0.27485520109062855,0.9448818897637795,0.2385448233155903,0.9463087248322147,0.3446471233763201,0.9094488188976378,0.2919724986461973,0.9194630872483222,0.4237834744356721,0.8503937007874016,0.3279220679945782,0.8993288590604027,254,149,hhs8,lstm,42
0.18065481383264742,0.9566929133858267,0.16905748265186402,0.9530201342281879,0.28724566626271425,0.9566929133858267,0.2662796018444058,0.9463087248322147,0.3604979071357103,0.9448818897637795,0.31737793975067824,0.9664429530201343,0.4133783936234293,0.8622047244094488,0.32699118865370075,0.959731543624161,254,149,hhs8,lstm,123
0.17973519790905804,0.8818897637795275,0.166039224412197,0.9530201342281879,0.27723136498387574,0.8818897637795275,0.24494446925248045,0.9395973154362416,0.36223829333278235,0.9291338582677166,0.3045982472049203,0.9731543624161074,0.43349812929339443,0.84251968503937,0.33129771618902903,0.9530201342281879,254,149,hhs8,lstm,456
0.2104361243182231,0.7913385826771654,0.17510660059191654,0.9060402684563759,0.32168838830490004,0.8700787401574803,0.25748226260065366,0.9463087248322147,0.3868626996814382,0.937007874015748,0.302631225300503,0.9731543624161074,0.45138283863146694,0.8543307086614174,0.3207764925706438,0.959731543624161,254,149,hhs8,lstm,789
0.21441402321569614,0.8385826771653543,0.1888923208422181,0.9261744966442953,0.31277376467802703,0.8740157480314961,0.2842196009342433,0.9530201342281879,0.37749141449771784,0.8464566929133859,0.33411459493807494,0.9463087248322147,0.43645478492240697,0.8267716535433071,0.3788064595785732,0.9261744966442953,254,149,hhs8,lstm,1024
0.203847410526543,0.9606299212598425,0.2326272297462461,0.9395973154362416,0.2652149931336099,0.952755905511811,0.2666823715323526,0.9395973154362416,0.33204460149390547,0.9409448818897638,0.31345623536601397,0.9463087248322147,0.40815384992114756,0.8976377952755905,0.3610347317628627,0.9395973154362416,254,149,hhs8,vanilla_mamba,42
0.23094550151922266,0.9212598425196851,0.2645240987317631,0.8926174496644296,0.2671416515037534,0.9330708661417323,0.29118424340276167,0.9060402684563759,0.3280249479844682,0.9291338582677166,0.31150591347439754,0.9395973154362416,0.3849042217156526,0.8976377952755905,0.33322326757971205,0.9261744966442953,254,149,hhs8,vanilla_mamba,123
0.21190945877423656,0.9606299212598425,0.23745880986049014,0.9530201342281879,0.2630846814033332,0.9448818897637795,0.268898926644751,0.9194630872483222,0.32606174659034626,0.9606299212598425,0.295708698702401,0.9731543624161074,0.37700378144207236,0.9566929133858267,0.3165040499750538,0.9731543624161074,254,149,hhs8,vanilla_mamba,456
0.22791276934303945,0.937007874015748,0.200709592051997,0.9261744966442953,0.34899713674940186,0.9133858267716536,0.27211605518591864,0.9328859060402684,0.4698177225108257,0.8976377952755905,0.32073622001200097,0.9530201342281879,0.524483927023966,0.8779527559055118,0.3428671161409414,0.9664429530201343,254,149,hhs8,vanilla_mamba,789
0.21066961817466345,0.9566929133858267,0.2416010342204712,0.9395973154362416,0.2928779950268728,0.937007874015748,0.32037540890502214,0.8993288590604027,0.36998838298241893,0.8976377952755905,0.36532332977740745,0.8791946308724832,0.4175229651160771,0.8976377952755905,0.3596038936313699,0.9261744966442953,254,149,hhs8,vanilla_mamba,1024
0.2996306066599414,0.9133858267716536,0.25979791913791117,0.9731543624161074,0.3597515710267457,0.952755905511811,0.3445768107947485,0.9798657718120806,0.41631104296937155,0.9330708661417323,0.4007237021051133,0.9731543624161074,0.5060878386895156,0.9251968503937008,0.4629556454588715,0.9664429530201343,254,149,hhs8,patchtst,42
0.2711624220840262,0.952755905511811,0.24156551409758203,0.9798657718120806,0.3079711213936239,0.9921259842519685,0.30647629253562897,0.9865771812080537,0.3758236810880751,0.9960629921259843,0.3656649822781738,0.9932885906040269,0.4307219951565341,0.9921259842519685,0.4102359797880199,0.9865771812080537,254,149,hhs8,patchtst,123
0.272851235602046,0.9606299212598425,0.23544088013289513,0.9798657718120806,0.3428843610467089,0.968503937007874,0.3042544181445091,0.9865771812080537,0.38463158771019695,0.9724409448818898,0.35498167497105554,0.9932885906040269,0.42735417031923134,0.9566929133858267,0.3875638721547727,0.9932885906040269,254,149,hhs8,patchtst,456
0.28760467300667303,0.9724409448818898,0.2600272821562056,0.9798657718120806,0.33925083354441143,0.9960629921259843,0.3344177641525722,0.9932885906040269,0.3854523979449364,0.9960629921259843,0.3998156033806511,0.9932885906040269,0.44872440593547464,1.0,0.44556120283319584,1.0,254,149,hhs8,patchtst,789
0.23529005578105705,0.9173228346456693,0.2127751804746267,0.9530201342281879,0.30587296840965605,0.9645669291338582,0.3069912947130348,0.9530201342281879,0.3542395512627498,0.9566929133858267,0.38008701715472915,0.9395973154362416,0.3628336368065821,0.9015748031496063,0.384561148300591,0.8926174496644296,254,149,hhs8,patchtst,1024
0.1536256972628858,0.9610894941634242,0.1817110064572531,0.9395973154362416,0.259821536968543,0.9610894941634242,0.30232463636602985,0.9395973154362416,0.340549183451332,0.9494163424124513,0.3896845214336316,0.9328859060402684,0.41530863007318847,0.9494163424124513,0.46379041460185366,0.912751677852349,257,149,hhs8,cg_mamba,42
0.14800576475527485,0.9610894941634242,0.17294781450911959,0.9463087248322147,0.24047482075580842,0.9649805447470817,0.2815440467818389,0.9395973154362416,0.32429187115332964,0.9571984435797666,0.38098551155448684,0.9395973154362416,0.3926063871534086,0.953307392996109,0.44917303641535555,0.9328859060402684,257,149,hhs8,cg_mamba,123
0.14905016452275585,0.9610894941634242,0.16602872318387352,0.9530201342281879,0.24282792252099925,0.9727626459143969,0.2692873430357667,0.9664429530201343,0.32084016904541635,0.9571984435797666,0.35229431626722557,0.9530201342281879,0.37901182521457366,0.953307392996109,0.4064931910368547,0.9463087248322147,257,149,hhs8,cg_mamba,456
0.150011054225946,0.9727626459143969,0.17571247428350473,0.9530201342281879,0.2540940150084211,0.9688715953307393,0.28807242035970204,0.9463087248322147,0.3322878841672867,0.9649805447470817,0.37172456051169206,0.9463087248322147,0.4008346579491945,0.9610894941634242,0.43301583505552943,0.9328859060402684,257,149,hhs8,cg_mamba,789
